id,question
10616,"请判断：在句子“

他还真会做饭，味道比餐厅的还好。

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10617,"请判断：在句子“

这道菜看起来很普通，竟然这么美味！

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10618,"请判断：在句子“

明天的旅行你究竟去不去？

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10619,"请判断：在句子“

不要怪她，她毕竟刚来，还不熟悉这里的环境。

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10620,"请判断：在句子“

第一次上台演讲，不免有些紧张。

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10621,"请判断：在句子“

我今天上班差点儿迟到。

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10622,"请判断：在句子“

这种设计倒是挺独特的，以前从没见过。

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10623,"请判断：在句子“

这个人总是迟到，我们干脆不等他了。

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10624,"请判断：在句子“

别拦我，我就要试试。

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10625,"请判断：在句子“

没想到，这个秘密居然是他泄露的。

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10626,"请判断：在句子“

我可找不到这么复杂的路线。

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10627,"请判断：在句子“

明明是你迟到的，为什么要说是堵车的原因？

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10628,"请判断：在句子“

这个项目总算完成了。

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10629,"请判断：在句子“

我才不靠别人帮忙呢，我要自己解决问题。

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10630,"请判断：在句子“

我要去超市的时候，公交车刚好到站。

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10631,"请判断：在句子“

大家都劝他别熬夜，可他偏要坚持到天亮。

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10632,"请判断：在句子“

大家正讨论你呢，你恰好出现了。

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10633,"请判断：在句子“

只要认真学习，最后必定取得好成绩。

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10634,"请判断：在句子“

关于这个计划，咱们不妨再讨论一下。

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10635,"请判断：在句子“

咱们是老朋友，何必这么拘谨。

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10636,"请判断：在句子“

小李今天没来上班，莫非生病了？

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10637,"请判断：在句子“

我白白等了一个下午呢!

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10638,"请判断：在句子“

明明是你迟到了，怎么反倒怪我没提醒你？

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10639,"请判断：在句子“

我分明把钥匙放在口袋里，怎么找不到了呢？

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10640,"请判断：在句子“

怪不得他英语说得这么流利，原来在美国留学过。

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10641,"请判断：在句子“

好在你弟弟现在也在上海，你们可以互相照应。

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10642,"请判断：在句子“

勤奋乃进步之基。

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10643,"请判断：在句子“

这么多好吃的菜，你怎么偏偏选了这道？

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10644,"请判断：在句子“

已经快到下班时间了，我索性把手头的工作做完再走。

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10645,"请判断：在句子“

万万不能把手机忘在家里。

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10646,"请判断：在句子“

这个游戏未免也太复杂了吧。

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10647,"请判断：在句子“

她这么早起床，无非是为了赶上第一班公交车。

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10648,"请判断：在句子“

幸好你及时赶到，要不我们就错过了火车。

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10649,"请判断：在句子“

幸亏你提醒我，不然我都忘记带钥匙了。

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10650,"请判断：在句子“

你们对学习这么不认真，终究会后悔的。

”中，是否包含语法点[语气副词：根本]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10651,"请判断：在句子“

我今天十点才吃早饭。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10652,"请判断：在句子“

都五点了，我们该出发了。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10653,"请判断：在句子“

老师八点就开始上课了。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10654,"请判断：在句子“

今年我们的结婚纪念日正好是在假期。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10655,"请判断：在句子“

电影院关门了，我白去了。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10656,"请判断：在句子“

这个计划并没有我们想象的那么顺利。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10657,"请判断：在句子“

老师当然要批改作业。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10658,"请判断：在句子“

她到底是医生还是护士？

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10659,"请判断：在句子“

我不知道是谁拿的，反正不是我拿的。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10660,"请判断：在句子“

他根本没看过那部电影。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10661,"请判断：在句子“

这朵假花太逼真了，简直跟真花一样。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10662,"请判断：在句子“

我绝对不会泄露秘密。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10663,"请判断：在句子“

别人都能成功，难道我就不能成功吗？

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10664,"请判断：在句子“

大家都以为他去图书馆了，其实他去咖啡厅了。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10665,"请判断：在句子“

你明天千万要准时到。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10666,"请判断：在句子“

这次考试确实非常重要。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10667,"请判断：在句子“

我错过了最后一班公交车，只好走路回家。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10668,"请判断：在句子“

谢天谢地!我终于找到钥匙了。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10669,"请判断：在句子“

这的确是个好主意。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10670,"请判断：在句子“

天气不但没变暖，反而越来越冷了。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10671,"请判断：在句子“

他还真会做饭，味道比餐厅的还好。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10672,"请判断：在句子“

这道菜看起来很普通，竟然这么美味！

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10673,"请判断：在句子“

明天的旅行你究竟去不去？

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10674,"请判断：在句子“

不要怪她，她毕竟刚来，还不熟悉这里的环境。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10675,"请判断：在句子“

第一次上台演讲，不免有些紧张。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10676,"请判断：在句子“

我今天上班差点儿迟到。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10677,"请判断：在句子“

这种设计倒是挺独特的，以前从没见过。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10678,"请判断：在句子“

这个人总是迟到，我们干脆不等他了。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10679,"请判断：在句子“

别拦我，我就要试试。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10680,"请判断：在句子“

没想到，这个秘密居然是他泄露的。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10681,"请判断：在句子“

我可找不到这么复杂的路线。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10682,"请判断：在句子“

明明是你迟到的，为什么要说是堵车的原因？

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10683,"请判断：在句子“

这个项目总算完成了。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10684,"请判断：在句子“

我才不靠别人帮忙呢，我要自己解决问题。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10685,"请判断：在句子“

我要去超市的时候，公交车刚好到站。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10686,"请判断：在句子“

大家都劝他别熬夜，可他偏要坚持到天亮。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10687,"请判断：在句子“

大家正讨论你呢，你恰好出现了。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10688,"请判断：在句子“

只要认真学习，最后必定取得好成绩。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10689,"请判断：在句子“

关于这个计划，咱们不妨再讨论一下。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10690,"请判断：在句子“

咱们是老朋友，何必这么拘谨。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10691,"请判断：在句子“

小李今天没来上班，莫非生病了？

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10692,"请判断：在句子“

我白白等了一个下午呢!

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10693,"请判断：在句子“

明明是你迟到了，怎么反倒怪我没提醒你？

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10694,"请判断：在句子“

我分明把钥匙放在口袋里，怎么找不到了呢？

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10695,"请判断：在句子“

怪不得他英语说得这么流利，原来在美国留学过。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10696,"请判断：在句子“

好在你弟弟现在也在上海，你们可以互相照应。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10697,"请判断：在句子“

勤奋乃进步之基。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10698,"请判断：在句子“

这么多好吃的菜，你怎么偏偏选了这道？

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10699,"请判断：在句子“

已经快到下班时间了，我索性把手头的工作做完再走。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10700,"请判断：在句子“

万万不能把手机忘在家里。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10701,"请判断：在句子“

这个游戏未免也太复杂了吧。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10702,"请判断：在句子“

她这么早起床，无非是为了赶上第一班公交车。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10703,"请判断：在句子“

幸好你及时赶到，要不我们就错过了火车。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10704,"请判断：在句子“

幸亏你提醒我，不然我都忘记带钥匙了。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10705,"请判断：在句子“

你们对学习这么不认真，终究会后悔的。

”中，是否包含语法点[语气副词：果然]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10706,"请判断：在句子“

我今天十点才吃早饭。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10707,"请判断：在句子“

都五点了，我们该出发了。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10708,"请判断：在句子“

老师八点就开始上课了。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10709,"请判断：在句子“

今年我们的结婚纪念日正好是在假期。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10710,"请判断：在句子“

电影院关门了，我白去了。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10711,"请判断：在句子“

这个计划并没有我们想象的那么顺利。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10712,"请判断：在句子“

老师当然要批改作业。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10713,"请判断：在句子“

她到底是医生还是护士？

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10714,"请判断：在句子“

我不知道是谁拿的，反正不是我拿的。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10715,"请判断：在句子“

他根本没看过那部电影。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10716,"请判断：在句子“

天气预报说会降温，你看果然冷了很多。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10717,"请判断：在句子“

我绝对不会泄露秘密。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10718,"请判断：在句子“

别人都能成功，难道我就不能成功吗？

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10719,"请判断：在句子“

大家都以为他去图书馆了，其实他去咖啡厅了。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10720,"请判断：在句子“

你明天千万要准时到。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10721,"请判断：在句子“

这次考试确实非常重要。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10722,"请判断：在句子“

我错过了最后一班公交车，只好走路回家。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10723,"请判断：在句子“

谢天谢地!我终于找到钥匙了。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10724,"请判断：在句子“

这的确是个好主意。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10725,"请判断：在句子“

天气不但没变暖，反而越来越冷了。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10726,"请判断：在句子“

他还真会做饭，味道比餐厅的还好。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10727,"请判断：在句子“

这道菜看起来很普通，竟然这么美味！

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10728,"请判断：在句子“

明天的旅行你究竟去不去？

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10729,"请判断：在句子“

不要怪她，她毕竟刚来，还不熟悉这里的环境。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10730,"请判断：在句子“

第一次上台演讲，不免有些紧张。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10731,"请判断：在句子“

我今天上班差点儿迟到。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10732,"请判断：在句子“

这种设计倒是挺独特的，以前从没见过。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10733,"请判断：在句子“

这个人总是迟到，我们干脆不等他了。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10734,"请判断：在句子“

别拦我，我就要试试。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10735,"请判断：在句子“

没想到，这个秘密居然是他泄露的。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10736,"请判断：在句子“

我可找不到这么复杂的路线。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10737,"请判断：在句子“

明明是你迟到的，为什么要说是堵车的原因？

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10738,"请判断：在句子“

这个项目总算完成了。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10739,"请判断：在句子“

我才不靠别人帮忙呢，我要自己解决问题。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10740,"请判断：在句子“

我要去超市的时候，公交车刚好到站。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10741,"请判断：在句子“

大家都劝他别熬夜，可他偏要坚持到天亮。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10742,"请判断：在句子“

大家正讨论你呢，你恰好出现了。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10743,"请判断：在句子“

只要认真学习，最后必定取得好成绩。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10744,"请判断：在句子“

关于这个计划，咱们不妨再讨论一下。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10745,"请判断：在句子“

咱们是老朋友，何必这么拘谨。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10746,"请判断：在句子“

小李今天没来上班，莫非生病了？

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10747,"请判断：在句子“

我白白等了一个下午呢!

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10748,"请判断：在句子“

明明是你迟到了，怎么反倒怪我没提醒你？

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10749,"请判断：在句子“

我分明把钥匙放在口袋里，怎么找不到了呢？

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10750,"请判断：在句子“

怪不得他英语说得这么流利，原来在美国留学过。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10751,"请判断：在句子“

好在你弟弟现在也在上海，你们可以互相照应。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10752,"请判断：在句子“

勤奋乃进步之基。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10753,"请判断：在句子“

这么多好吃的菜，你怎么偏偏选了这道？

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10754,"请判断：在句子“

已经快到下班时间了，我索性把手头的工作做完再走。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10755,"请判断：在句子“

万万不能把手机忘在家里。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10756,"请判断：在句子“

这个游戏未免也太复杂了吧。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10757,"请判断：在句子“

她这么早起床，无非是为了赶上第一班公交车。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10758,"请判断：在句子“

幸好你及时赶到，要不我们就错过了火车。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10759,"请判断：在句子“

幸亏你提醒我，不然我都忘记带钥匙了。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10760,"请判断：在句子“

你们对学习这么不认真，终究会后悔的。

”中，是否包含语法点[语气副词：简直]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10761,"请判断：在句子“

我今天十点才吃早饭。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10762,"请判断：在句子“

都五点了，我们该出发了。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10763,"请判断：在句子“

老师八点就开始上课了。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10764,"请判断：在句子“

今年我们的结婚纪念日正好是在假期。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10765,"请判断：在句子“

电影院关门了，我白去了。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10766,"请判断：在句子“

这个计划并没有我们想象的那么顺利。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10767,"请判断：在句子“

老师当然要批改作业。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10768,"请判断：在句子“

她到底是医生还是护士？

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10769,"请判断：在句子“

我不知道是谁拿的，反正不是我拿的。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10770,"请判断：在句子“

他根本没看过那部电影。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10771,"请判断：在句子“

天气预报说会降温，你看果然冷了很多。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10772,"请判断：在句子“

这朵假花太逼真了，简直跟真花一样。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10773,"请判断：在句子“

别人都能成功，难道我就不能成功吗？

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10774,"请判断：在句子“

大家都以为他去图书馆了，其实他去咖啡厅了。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10775,"请判断：在句子“

你明天千万要准时到。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10776,"请判断：在句子“

这次考试确实非常重要。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10777,"请判断：在句子“

我错过了最后一班公交车，只好走路回家。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10778,"请判断：在句子“

谢天谢地!我终于找到钥匙了。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10779,"请判断：在句子“

这的确是个好主意。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10780,"请判断：在句子“

天气不但没变暖，反而越来越冷了。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10781,"请判断：在句子“

他还真会做饭，味道比餐厅的还好。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10782,"请判断：在句子“

这道菜看起来很普通，竟然这么美味！

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10783,"请判断：在句子“

明天的旅行你究竟去不去？

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10784,"请判断：在句子“

不要怪她，她毕竟刚来，还不熟悉这里的环境。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10785,"请判断：在句子“

第一次上台演讲，不免有些紧张。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10786,"请判断：在句子“

我今天上班差点儿迟到。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10787,"请判断：在句子“

这种设计倒是挺独特的，以前从没见过。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10788,"请判断：在句子“

这个人总是迟到，我们干脆不等他了。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10789,"请判断：在句子“

别拦我，我就要试试。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10790,"请判断：在句子“

没想到，这个秘密居然是他泄露的。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10791,"请判断：在句子“

我可找不到这么复杂的路线。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10792,"请判断：在句子“

明明是你迟到的，为什么要说是堵车的原因？

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
10793,"请判断：在句子“

这个项目总算完成了。

”中，是否包含语法点[语气副词：绝对]?
如果包含，请仅回答T
如果不包含，请仅回答F"
