id,question
18827,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[指示代词：每]，回答T。如果不包含，回答F。
1.我每个星期六都去游泳。  
2.每位学生都要完成这份作业。  
3.我差不多每三年换一次手机。  
4.每一首歌都很动听。  
5.我每天都坚持锻炼。  
6.她每次都会带礼物来。  
7.我们每六个月做一次体检。  
8.他那里保存着每月的财务报表。  
9.世界上每五个人中就有一个人用智能手机。

请使用T或F回答，不需要解释"
18828,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[指示代词：任何]，回答T。如果不包含，回答F。
1.我们任何时候都要保持冷静。  
2.他没有收到任何回复。  
3.只要有会员卡，这里任何一件商品你都可以购买。  
4.会议结束前任何人都不能提前离场。  
5.我们有信心解决任何问题。  
6.今天是假期，公司不安排任何工作。  
7.除了工作，她不在意任何事。  
8.任何时候我们都要坚持自己的信念。  
9.现在科技这么先进，你可以获取任何信息。

请使用T或F回答，不需要解释"
18829,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[程度副词：比较]，回答T。如果不包含，回答F。
1.今天比较凉快。
2.这家商店商品比较丰富。
3.我比较喜欢看电影。
4.我比较兴奋。
5.她的英语水平比较高。
6.这个城市的文化比较多元。
7.我比较满意这次旅行。
8.红色比较适合你。
9.李明跳得比较高。

请使用T或F回答，不需要解释"
18830,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[程度副词：更加]，回答T。如果不包含，回答F。
1. 她以前工作就认真，现在更加认真了。  
2. 我的心情比以前更加愉快了。  
3. 这个职位更加适合他。  
4. 这个任务更加复杂了。  
5. 她的厨艺更加精湛了。  
6. 奶奶比去年更加活跃一些。  
7. 我们的未来一定会更加光明。  
8. 现在我比以前更加重视孩子的教育了。  
9. 经过一段时间的相处，现在她更加信任这位朋友了。

请使用T或F回答，不需要解释"
18831,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[程度副词：还3]，回答T。如果不包含，回答F。
1. 这本书不好看，那本书还好看一些。
2. 他这次表现得还可以。
3. 你还会做几道菜，我是一道也不会。
4. 这个餐厅还不错。
5. 这儿离超市还不算远。
6. 那个公园有点儿吵，这个公园还安静一点儿。
7. 衣服挺多的，不过挂得还算整齐。
8. 这个手机还行吧。
9. 他还记得给你打电话，我朋友什么都没做。

请使用T或F回答，不需要解释"
18832,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[程度副词：相当]，回答T。如果不包含，回答F。
1. 这个城市的气候相当宜人。
2. 我对这次旅行相当期待。
3. 今天的比赛相当激烈。
4. 今天的会议相当顺利。
5. 这个项目的复杂性相当地高。
6. 我们的研究取得了相当显著的进展。
7. 这本书让读者相当着迷。
8. 这些画作画得相当生动。
9. 学生们相当热爱体育运动。

请使用T或F回答，不需要解释"
18833,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[范围、协同副词：光]，回答T。如果不包含，回答F。
1. 她每天光逛街不工作。  
2. 你别光想着玩游戏。  
3. 我们不能光关注眼前的利益。  
4. 他常常光抱怨不行动。  
5. 他光喝汤，不吃主食。  
6. 鞋子光舒服不行，还要耐穿。  
7. 你别光着急了，冷静下来想想办法吧。  
8. 光房租就占了他工资的一半。  
9. 办公室里不光她一个人，还有同事。

请使用T或F回答，不需要解释"
18834,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[范围、协同副词：仅、仅仅]，回答T。如果不包含，回答F。
1. 这次会议的参与者仅有十个人。
2. 仅李华一个人就完成了整个项目。
3. 这次购物仅仅花了两百块。
4. 今天我们仅处理这个紧急事件。
5. 图书馆仅对会员开放。
6. 仅我们公司就有三百名员工。
7. 我跟他仅仅见过一次面。
8. 今年公司的利润仅仅达到去年的三分之一。
9. 仅仅房租就占了他工资的一大半。

请使用T或F回答，不需要解释"
18835,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[范围、协同副词：就3]，回答T。如果不包含，回答F。
1. 我就拿了一个苹果。
2. 她就会弹钢琴,不会拉小提琴。
3. 我们就手机还没修。
4. 他就会玩游戏,什么事都不做。
5. 我就要这件外套,不要其他的。
6. 操场上就他一个人在跑步。
7. 我们部门就她了解这个项目。
8. 他们就一辆车。
9. 桌子上就那么几张纸。

请使用T或F回答，不需要解释"
18836,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[范围、协同副词：至少]，回答T。如果不包含，回答F。
1.会议室里至少有三十个人。  
2.他至少三十五岁了。  
3.你至少应该考虑一下他的建议。  
4.你至少要读三遍这篇文章。  
5.从这儿到超市，至少要走二十分钟。  
6.每月的房租至少五千块。  
7.这篇报告至少八千字。  
8.你至少看过这部电影吧？  
9.至少，我们应该给他打个电话。

请使用T或F回答，不需要解释"
18837,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[时间副词：本来]，回答T。如果不包含，回答F。
1. 我们本来打算去海边度假，但是天气预报说有台风，只能取消了。  
2. 他本来想学钢琴，但是家里没有地方放钢琴，只能放弃了。  
3. 本来这本书是放在书架上的，现在不知道被谁拿走了。  
4. 她本来是个内向的人，后来参加了很多活动，变得开朗多了。  
5. 本来这个项目是下个月启动的，但是因为资金问题推迟了。  
6. 他本来想出国留学，但是签证没通过，只能留在国内了。  
7. 这种问题本来就不应该由你来解决，让专业的人来处理吧。  
8. 他本来对画画一窍不通，后来报了培训班，现在画得越来越好了。  
9. 他本来是个普通的职员，现在是公司的总经理。

请使用T或F回答，不需要解释"
18838,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[时间副词：才]，回答T。如果不包含，回答F。
1.他才吃完早饭，我们就出发了。
2.你怎么才做完作业就要出去玩？
3.我才到家，电话就响了。
4.安静点儿，他才开始学习。
5.我才要出门买菜，你就打电话来了。
6.我等了好久，你怎么才到？
7.他才搬到这个城市，对周围还不熟悉。
8.他才毕业，还没决定去哪里工作。
9.他才关上电脑，就有人敲门了。

请使用T或F回答，不需要解释"
18839,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[时间副词：曾经]，回答T。如果不包含，回答F。
1. 我曾经学过两年法语。
2. 我曾经是这家公司的员工。
3. 你曾经去过上海吗？
4. 我曾经去过东京。
5. 她曾经是一名教师，现在成为了作家。
6. 去年曾经下过一场大雨。
7. 这位歌手曾经非常受欢迎。
8. 他们曾经在这里生活了三年。
9. 他曾经学过钢琴。

请使用T或F回答，不需要解释"
18840,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[时间副词：从来]，回答T。如果不包含，回答F。
1.他从来不抽烟。  
2.我从来没看过这部电影。  
3.他的作业从来都很整齐。  
4.这种事我从来没遇到过。  
5.她从来都是这么热心。  
6.我从来都没去过上海。  
7.他们对客户从来都那么耐心。  
8.我从来不觉得这是你的责任。  
9.妹妹从来没学过钢琴。

请使用T或F回答，不需要解释"
18841,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[时间副词：赶紧]，回答T。如果不包含，回答F。
1.看到天要下雨，他赶紧收拾东西回家了。  
2.你赶紧把作业写完，别耽误了睡觉时间。  
3.赶紧收拾行李，火车快开了。  
4.你忙了一整天了，赶紧喝杯水缓缓吧。  
5.奶奶摔倒了，得赶紧叫救护车。  
6.你赶紧告诉老师，今天的作业要延期交。  
7.风太大了，我得赶紧把窗户关好。  
8.客人马上到了，你赶紧把房间整理一下。  
9.听到手机响了，他赶紧接了起来。

请使用T或F回答，不需要解释"
18842,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[时间副词：赶快]，回答T。如果不包含，回答F。
1.他发烧了，我们要赶快给他吃退烧药。  
2.你赶快报名吧，名额快满了。  
3.他还没到车站，你赶快去接接他。  
4.我们要赶快回家，天已经黑了。  
5.你赶快给朋友回个消息，他很担心你。  
6.电影快开始了，我们赶快进场吧。  
7.你要赶快完成作业，明天要交了。  
8.如果大家都到齐了，我们就赶快开始吧。  
9.听到铃声响起，他赶快跑进教室。

请使用T或F回答，不需要解释"
18843,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[时间副词：立刻]，回答T。如果不包含，回答F。
1. 老板发来消息，让我立刻完成报告。  
2. 听到门铃声，她立刻跑去开门。  
3. 雨一停，天空立刻就亮了起来。  
4. 一提到考试，他的表情立刻紧张了。  
5. 电影结束后，观众立刻离开了影院。  
6. 他说需要帮助，我立刻就答应了。  
7. 一看到美食，我的肚子立刻饿了。  
8. 教练示范完动作，他立刻就学会了。  
9. 他一上台，观众立刻鼓掌欢呼。

请使用T或F回答，不需要解释"
18844,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[时间副词：连忙]，回答T。如果不包含，回答F。
1.看到小孩摔倒了，我连忙跑过去扶他起来。
2.听到电话铃声，我连忙接听。
3.发现钱包不见了，他连忙四处寻找。
4.老师提出问题，学生们连忙举手回答。
5.看到天要下雨，我连忙收衣服。
6.听说有优惠活动，她连忙赶去商场。
7.接到紧急任务，我们连忙开始准备。
8.发现手机没电了，我连忙找充电器。
9.看到绿灯亮了，司机连忙启动车子。

请使用T或F回答，不需要解释"
18845,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[时间副词：始终]，回答T。如果不包含，回答F。
1.她在国外工作的时候，始终坚持每天学习当地语言。
2.我们始终保持着良好的沟通。
3.他始终都没有忘记“努力”二字。
4.他经历了很多挫折，但始终没有放弃梦想。
5.我在车站等了很久，他始终没有到来。
6.老板始终认真对待每一个项目，才有今天的成就。
7.李老师对学生的关心始终没有改变。
8.不论是晴天还是雨天，他始终坚持晨跑。
9.这么多年过去了，他始终没有失去对生活的热情。

请使用T或F回答，不需要解释"
18846,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[时间副词：已]，回答T。如果不包含，回答F。
1. 我们已完成了年度报告。  
2. 这个项目已通过了审核。  
3. 这栋大楼已进行了全面翻新。  
4. 那个难题我们已找到解决方案。  
5. 这次考试已顺利结束。  
6. 机会已错过，后悔也无用。  
7. 比赛已停止，大家放松一下吧。  
8. 开会前，我已准备好所有资料。  
9. 会议已结束，大家可以回去了。

请使用T或F回答，不需要解释"
18847,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[时间副词：早已]，回答T。如果不包含，回答F。
1. 她早已搬去了上海。  
2. 会议早已开始，你错过了重要部分。  
3. 他早已不再联系那位朋友了。  
4. 你的礼物我早已收到了，非常感谢。  
5. 你要的文件，我早已整理好了。  
6. 这个消息他们早已听说了，不必重复。  
7. 他早已掌握了这门技术，非常熟练。  
8. 校长走进礼堂时，观众早已坐好了。  
9. 这本小说我们早已读完了，内容很有趣。

请使用T或F回答，不需要解释"
18848,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[频率、重复副词：通常]，回答T。如果不包含，回答F。
1.张医生通常很早就到医院。
2.刘教授通常是不会迟到的。
3.假期他通常去海边度假。
4.通常她晚上十点睡觉。
5.他下班后通常先去健身房锻炼，然后再回家。
6.我们学校通常每周五下午3点开例会。
7.她通常骑自行车上班。
8.她通常不会那么紧张。今天发生了什么？
9.休息的时候，你通常会去哪里？

请使用T或F回答，不需要解释"
18849,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[频率、重复副词：往往]，回答T。如果不包含，回答F。
1.为了准备考试，她往往要复习到深夜。
2.周末，他往往和朋友一起去打篮球。
3.秋天，树叶往往会变成金黄色。
4.他晚上往往去健身房锻炼身体。
5.假期时，我们一家往往去海边度假。
6.下雨天，我们往往在家里看电影。
7.他工作很忙，往往到凌晨才能休息。
8.下班后，他往往去咖啡馆喝杯咖啡放松。
9.睡觉前，他往往会读一会儿书。

请使用T或F回答，不需要解释"
18850,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[频率、重复副词：总]，回答T。如果不包含，回答F。
1. 我总搞不清楚这个单词的发音，每次读都错。  
2. 我试了好几次，总也打不开这个瓶子。  
3. 他总在快迟到的时候才出门。  
4. 教练教了很多遍，他总踢不准球。  
5. 我很想去看电影，但总抽不出空。  
6. 姐姐总买一些根本用不上的衣服。  
7. 早上起床后，他总要先喝一杯咖啡。  
8. 弟弟总能猜中我藏的东西在哪里。  
9. 她工作时总喜欢听音乐。

请使用T或F回答，不需要解释"
18851,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[频率、重复副词：总是]，回答T。如果不包含，回答F。
1.她去超市总是买很多水果。  
2.他做事总是那么认真。  
3.妹妹身体弱，总是感冒。  
4.快点儿写作业，别总是拖到最后一刻。  
5.老师对我们的问题总是这么耐心。  
6.坚持锻炼的人总是会比别人更健康。  
7.朋友提醒他，他总是当作耳边风。  
8.教练总是能发现队员技术上的不足。  
9.她工作总是这样积极。

请使用T或F回答，不需要解释"
18852,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[关联副词：再2]，回答T。如果不包含，回答F。
1. 我们打扫完房间再出去散步。
2. 你整理好书包再出门。
3. 你看完这本书再看那本。
4. 你先写完报告，然后再去开会。
5. 我先去超市，再去银行。
6. 好好复习，考试结束了再放松。
7. 你完成这个任务再休息。
8. 你看完这篇文章再离开。
9. 我先做完家务再陪你聊天。

请使用T或F回答，不需要解释"
18853,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[方式副词：互相、相互]，回答T。如果不包含，回答F。
1. 大家要互相尊重。  
2. 我们应该相互理解，相互支持。  
3. 邻居们互相不认识，很少来往。  
4. 同事们互相/相互介绍了自己。  
5. 教练让我们互相/相互纠正动作中的错误。  
6. 很难说是谁启发了谁，很可能是两个人互相/相互启发。  
7. 弟弟和我互相/相互不信任对方。  
8. 我们是一个团队的，应该互相/相互合作，互相/相互鼓励。  
9. 朋友们应该互相/相互分享，互相/相互关心。

请使用T或F回答，不需要解释"
18854,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[方式副词：尽量]，回答T。如果不包含，回答F。
1. 大家要尽量自己解决问题。
2. 我们要尽量理解对方的感受。
3. 我们尽量快一点儿完成吧。
4. 尽量把你能想到的都写下来。
5. 虽然时间紧张，但休息时间要尽量保证。
6. 只要我能帮忙的，我尽量帮忙。
7. 跟老人说话要尽量耐心一点儿。
8. 我会尽量多带一点儿食物。
9. 你自己的作业尽量自己完成吧。

请使用T或F回答，不需要解释"
18855,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[方式副词：亲自]，回答T。如果不包含，回答F。
1.经理亲自安排了这次会议的时间。  
2.请您亲自处理这个问题，确保万无一失。  
3.下周我会亲自去拜访客户，了解他们的需求。  
4.老师亲自带我们参观了实验室。  
5.任务很重要，你亲自去完成吧。  
6.董事长亲自来视察了项目的进展。  
7.他亲自设计了这座建筑，非常独特。  
8.这份报告是你亲自写的吗？  
9.总经理亲自主持了公司的年度总结大会。

请使用T或F回答，不需要解释"
18856,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[情态副词：大概]，回答T。如果不包含，回答F。
1. 她大概二十岁。  
2. 他大概下个月去上海。  
3. 她累了，今天大概不会去跑步了。  
4. 李老师大概四十岁。  
5. 我大概下个月去日本。  
6. 我们大概等了二十分钟。  
7. 他写了大概两个小时。  
8. 后天大概会降温。  
9. 这个答案大概没问题，你再确认一下。

请使用T或F回答，不需要解释"
18857,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[情态副词：恐怕]，回答T。如果不包含，回答F。
1. 我喉咙有点儿痛，恐怕是发炎了。  
2. 她搬家恐怕已经有半年多了吧。  
3. 这样开车恐怕很危险。  
4. 他恐怕已经离开一周了。  
5. 我发烧了，恐怕后天不能去上班。  
6. 这个决定恐怕是你考虑不周。  
7. 恐怕下午会刮大风。  
8. 你这么迟到，老板恐怕不会满意。  
9. 咱们不打扫房间，光看电视，爸爸恐怕会批评我们。

请使用T或F回答，不需要解释"
18858,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[语气副词：白]，回答T。如果不包含，回答F。
1.电影院关门了，我白去了。  
2.你劝也白劝，他根本不在乎。  
3.我白花时间了。  
4.今天商店休息，我白去了。  
5.我不知道今天餐厅不营业，白跑了。  
6.这件事我是不是白解释了？  
7.我真是白照顾你了。  
8.我白付出真心了。  
9.答案不是这个，我白算了。

请使用T或F回答，不需要解释"
18859,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[语气副词：并]，回答T。如果不包含，回答F。
1.这个计划并没有我们想象的那么顺利。  
2.我并没有忘记你的生日。  
3.这个问题并不是你理解的那么复杂。  
4.她并没有提到这件事。  
5.他并不愿意接受这个建议。  
6.他并没有放弃，你为什么失望呢？  
7.我并不认为你是真心想帮我。  
8.他并不会因为这件事生气。  
9.你听我说，情况并没有那么糟糕。

请使用T或F回答，不需要解释"
18860,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[语气副词：当然]，回答T。如果不包含，回答F。
1. 老师当然要批改作业。  
2. 姐姐当然比妹妹高。  
3. 当然，健康也是重要的。  
4. 新鲜的水果当然甜。  
5. 他们不参加，我们当然也不参加。  
6. 长时间看书，眼睛当然累。  
7. 我是中学生了，当然会解这道题。  
8. 当然，你也可以先休息一会儿。  
9. 他没有复习，当然考不好。

请使用T或F回答，不需要解释"
18861,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[语气副词：到底]，回答T。如果不包含，回答F。
1. 她到底是医生还是护士？
2. 这里到底热不热？
3. 他到底去哪儿了？
4. 你后天到底来不来？
5. 她到底是不是教授？
6. 你到底想出国旅游，还是想在家休息？
7. 公司到底哪一天发工资？
8. 到底是谁帮你的？
9. 上海的房价到底贵还是不贵？

请使用T或F回答，不需要解释"
18862,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[语气副词：反正]，回答T。如果不包含，回答F。
1. 我不知道是谁拿的，反正不是我拿的。  
2. 你怎么解释都没用，反正这事我管不了。  
3. 他们去不去无所谓，反正我不去。  
4. 你不信也没关系，反正我已经告诉你了。  
5. 你不支持我也没事，反正我会一直支持你。  
6. 你来不来？反正我来。  
7. 这样也行，那样也行，反正没区别。  
8. 我不想再试了，反正试不试都一样。  
9. 别在意别人的意见，反正你开心就好。

请使用T或F回答，不需要解释"
18863,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[语气副词：根本]，回答T。如果不包含，回答F。
1.他根本没看过那部电影。
2.他根本没听懂我的意思。
3.这个问题根本没你想的那么复杂。
4.你根本没准备好,怎么能参加比赛呢?
5.昨天根本不下雨。
6.这本书根本不厚。
7.他根本没去过那个地方,你记错了。
8.我根本没打算买那件衣服。
9.你记错了,我根本没说过那句话。

请使用T或F回答，不需要解释"
18864,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[语气副词：果然]，回答T。如果不包含，回答F。
1.天气预报说会降温，你看果然冷了很多。
2.听说这家餐厅的菜很好吃，我尝了以后发现果然很美味。
3.我们都相信你能解决问题，你果然处理得很完美。
4.经过一个月的训练，你果然跑得更快了。
5.我觉得你能成功，果然你实现了目标。
6.每天坚持早睡，皮肤果然变好了。
7.大家都说我们意见不合，果然最后我们没有合作。
8.休息以后精神果然好了很多。
9.小王说你一定会参加，你果然来了。

请使用T或F回答，不需要解释"
18865,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[语气副词：简直]，回答T。如果不包含，回答F。
1.这朵假花太逼真了，简直跟真花一样。  
2.这里的风景太美了，简直像一幅油画。  
3.对于这个问题，我简直是一个初学者。  
4.会场的人太多了，简直挤得水泄不通。  
5.你这不是在跑步，简直是在冲刺。  
6.老师画的猫，简直跟真的一样。  
7.他太累了，简直连站都站不稳。  
8.他简直跳得像一只轻盈的燕子。  
9.她英语说得非常流利，简直就跟英国人一样。

请使用T或F回答，不需要解释"
18866,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[语气副词：绝对]，回答T。如果不包含，回答F。
1.我绝对不会泄露秘密。
2.我绝对不会熬夜玩游戏。
3.我绝对能完成这个任务。
4.她绝对不会迟到，我信任她。
5.你说得绝对有道理。
6.这里绝对安全。
7.这绝对是个好机会。
8.我绝对支持您的决定。
9.我家的葡萄绝对新鲜。

请使用T或F回答，不需要解释"
18867,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[语气副词：难道]，回答T。如果不包含，回答F。
1.别人都能成功，难道我就不能成功吗？  
2.我难道误会你了？  
3.难道我会输给他不成？  
4.难道让我们试一下儿都不可以吗？  
5.难道我不能参加吗？  
6.难道他是个骗子？  
7.你难道从来没发现吗？  
8.这种错误难道还少吗？  
9.这灯怎么不亮呢？难道坏了吗？

请使用T或F回答，不需要解释"
18868,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[语气副词：其实]，回答T。如果不包含，回答F。
1. 大家都以为他去图书馆了，其实他去咖啡厅了。
2. 其实我也想参加聚会，但工作实在太忙了。
3. 他说他已经完成作业了，其实他还没开始写。
4. 这家餐厅评价很高，其实味道一般。
5. 小李说他去健身了，其实他在家看电影。
6. 这些石头看起来像宝石，其实是玻璃做的。
7. 听他口音像是上海人，其实他是北京人。
8. 你们只知道他会画画，其实他还会弹钢琴。
9. 这道菜看起来复杂，其实做起来很简单。

请使用T或F回答，不需要解释"
18869,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[语气副词：千万]，回答T。如果不包含，回答F。
1.你明天千万要准时到。  
2.你千万别相信陌生人啊！  
3.到了那边，千万记得给我发个消息。  
4.千万别忘了带钥匙。  
5.小孩子在外面，千万不能跟陌生人走。  
6.千万不要着急，慢慢来。  
7.你千万不要忘带钱包。  
8.千万要小心，别碰危险的东西。  
9.这件事你千万保密。

请使用T或F回答，不需要解释"
18870,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[语气副词：确实]，回答T。如果不包含，回答F。
1. 这次考试确实非常重要。  
2. 我昨天确实忘记带钥匙了。  
3. 他最近确实很努力，成绩也提高了不少。  
4. 我去年去了西藏，那里确实很壮观。  
5. 那场误会确实影响了我们的合作。  
6. 这件事确实是她主动提出来的。  
7. 这种问题在工作中确实很常见。  
8. 他不太会说话，但心地确实很善良。  
9. 那本书确实值得一读。

请使用T或F回答，不需要解释"
18871,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[语气副词：只好]，回答T。如果不包含，回答F。
1. 我错过了最后一班公交车，只好走路回家。  
2. 你一直不回复消息，我只好打电话给你。  
3. 我本来想买那本书的，可是书店卖完了，只好在网上订购。  
4. 我等了很久他还没到，只好先开始吃饭了。  
5. 电影院满座了，我只好改看另一场电影。  
6. 因为天气不好，我们只好取消了野餐计划。  
7. 今天下雨，我只好把户外活动改到室内。  
8. 他忘记带钥匙，只好在门口等家人回来。  
9. 商店已经关门了，我只好明天再来买东西。

请使用T或F回答，不需要解释"
18872,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[语气副词：终于]，回答T。如果不包含，回答F。
1. 谢天谢地!我终于找到钥匙了。  
2. 今天终于放假了,我真轻松。  
3. 你终于答应我了。  
4. 她练习了三个月,终于学会了游泳。  
5. 连续加班一周,终于可以休息了。  
6. 我下周终于能见到家人了。  
7. 他终于买到那本书了。  
8. 现在我的梦想终于成真了。  
9. 经过半年的努力,项目终于结束了。

请使用T或F回答，不需要解释"
18873,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[介词(引出时间、处所)：由]，回答T。如果不包含，回答F。
1.这趟火车由上海站发车。  
2.我们由东门进入博物馆。  
3.由高中毕业算起，我已经工作了五年。  
4.由清华大学出发去北京大学，要经过中关村。  
5.由广州飞往纽约的航班已经延误了。  
6.您由哪个入口进入的商场？  
7.由宿舍去食堂会经过篮球场。  
8.公司决定由下个月开始实施新政策。  
9.最近由夏转秋，天气渐渐凉爽了。

请使用T或F回答，不需要解释"
18874,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[介词(引出时间、处所)：自从]，回答T。如果不包含，回答F。
1.自从建了地铁，这个城市的交通就顺畅多了。
2.自从来到日本，他就爱上了寿司。
3.自从他搬去纽约，我们就再也没见过面。
4.自从去年秋天以后，我们就没有联系过。
5.自从看了这部电影，他就对法国文化产生了兴趣。
6.他自从前年去了巴黎，就想在那里定居。
7.她自从有了孩子，就很少参加聚会了。
8.自从开始学西班牙语，他的口语水平越来越高了。
9.自从来到美国，他的生活方式就变了。

请使用T或F回答，不需要解释"
18875,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[介词(引出方向、路径)：朝]，回答T。如果不包含，回答F。
1.窗户朝东开。  
2.他朝右边望了一眼。  
3.他朝我挥手：“快过来！”  
4.人要朝未来看。  
5.他朝我摆了摆手。  
6.领导进了会议室后，朝着大家点了点头。  
7.放学后，他没有朝着车站的方向走。  
8.你打算朝哪个行业努力？  
9.我朝小李笑了一下。

请使用T或F回答，不需要解释"
18876,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[介词(引出对象)：为2]，回答T。如果不包含，回答F。
1. 爸爸每天为我们打扫房间。
2. 她为我准备了一份惊喜礼物。
3. 我为你画了一幅画。
4. 看到你的成功，我们都为你感到骄傲！
5. 我为李华加油，你呢？
6. 你不要为小明花那么多时间。
7. 社区想为我们组织一次旅行。
8. 公司为大家安排了一次团建活动。
9. 我非常愿意为朋友们提供帮助。

请使用T或F回答，不需要解释"
18877,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[介词(引出对象)：向]，回答T。如果不包含，回答F。
1.我们要向教练请教技巧。  
2.如果不能参加会议，你要向领导请假。  
3.请代我向她表示祝贺。  
4.他昨天向我借了一本书。  
5.我没向他借车。  
6.你们需要帮助的话可以向我们求助。  
7.我想向专家请教一些建议。  
8.你向他打听消息了吗？  
9.刚才有人向我询问时间。

请使用T或F回答，不需要解释"
18878,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[介词(引出目的、原因)：由于]，回答T。如果不包含，回答F。
1. 由于交通问题，会议推迟了一个小时。  
2. 由于技术的原因，这个项目暂时无法进行。  
3. 她由于家庭的压力，决定放弃出国留学的计划。  
4. 由于资金不足，公司不得不暂停新产品的开发。  
5. 由于时间的关系，我们只能简单讨论一下这个问题。  
6. 他由于兴趣的原因，选择了学习艺术专业。  
7. 这次活动的成功，完全是由于团队的合作。  
8. 由于健康问题，张教授决定提前退休。  
9. 由于场地的原因，演唱会被迫改期了。

请使用T或F回答，不需要解释"
18879,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[介词(引出目的、原因)：因为]，回答T。如果不包含，回答F。
1.他因为这件事一直不跟我说话。(在房间)  
2.因为这件事，他还受到了老师的批评。(在教室)  
3.我们因为这个问题吵了一上午。(在家)  
4.因为天气的关系，我们明天不能去爬山了。  
5.学生们因为电脑游戏影响了考试成绩。  
6.我们不能因为这点儿困难就不做了。  
7.因为钱的事情，他们经常吵架。  
8.他并没有因为这次事故失去信心。  
9.因为工作的原因，他又搬家了。

请使用T或F回答，不需要解释"
18880,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[介词(引出目的、原因)：为了]，回答T。如果不包含，回答F。
1. 为了孩子的未来，父母努力工作。
2. 为了家庭的幸福，他放弃了高薪工作。
3. 为了环境保护，我们应该减少塑料使用。
4. 为了更好的生活，她决定继续深造。
5. 为了团队的胜利，他付出了很多努力。
6. 为了国家的安全，士兵们日夜守护。
7. 为了社区的发展，居民们积极参与活动。
8. 为了学校的荣誉，学生们努力学习。
9. 为了朋友的生日，她精心准备了礼物。

请使用T或F回答，不需要解释"
18881,"请对1.号到9.号每个句子依次进行判断：如果包含语法点[介词(表示排除)：除了]，回答T。如果不包含，回答F。
1. 除了法语，他还会说西班牙语。  
2. 除了她，我们都是新员工。  
3. 她除了画画，没什么兴趣。  
4. 除了节假日，他每天都早起锻炼。  
5. 我除了鱼，别的都喜欢吃。  
6. 除了小李，没人知道这件事。  
7. 除了不爱运动，他别的方面都很优秀。  
8. 除了小王，大家都参加了聚会。  
9. 他除了聪明，还很勤奋。

请使用T或F回答，不需要解释"
