id,question
43657,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[范围、协同副词：光]，回答T。如果不包含，回答F。

1. 她每天光逛街不工作。
2. 你别光想着玩游戏。
3. 光房租就占了他工资的一半。
4. 她的笑容像阳光一样温暖了我的心。
5. 灯光闪烁的舞台吸引了所有人的目光。
6. 阳光透过窗户洒在书桌上，温暖而明亮。
7. 这幅画用光影的变化展现了时间的流逝。
8. 他光喝汤，不吃主食。
9. 蜡烛的光在风中摇曳，营造出浪漫的氛围。
10. 他常常光抱怨不行动。

请使用T或F回答，不需要解释"
43658,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[范围、协同副词：就3]，回答T。如果不包含，回答F。

1. 吵就吵点儿吧，习惯了就好了。
2. 操场上就他一个人在跑步。
3. 他就会玩游戏,什么事都不做。
4. 我就拿了一个苹果。
5. 等就等吧，反正我们也不赶时间。
6. 贵就贵(点儿)吧，质量好就行。
7. 我们部门就她了解这个项目。
8. 她就着这个机会，向大家介绍了自己的新项目。
9. 她就会弹钢琴,不会拉小提琴。
10. 房子能住就行，旧就旧(点儿)吧。

请使用T或F回答，不需要解释"
43659,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[时间副词：本来]，回答T。如果不包含，回答F。

1. 这个故事原作的结局被导演修改了，观众对此反应不一。
2. 本来这本书是放在书架上的，现在不知道被谁拿走了。
3. 这个计划的最初的目的是为了提高效率，但结果却适得其反。
4. 他本来想出国留学，但是签证没通过，只能留在国内了。
5. 他本来想学钢琴，但是家里没有地方放钢琴，只能放弃了。
6. 他本来对画画一窍不通，后来报了培训班，现在画得越来越好了。
7. 她天生的头发是黑色的，但后来染成了金色。
8. 本来这个项目是下个月启动的，但是因为资金问题推迟了。
9. 这座建筑的基本设计非常独特，但后来被简化了。
10. 一开始，她的梦想是成为一名医生，但后来选择了艺术。

请使用T或F回答，不需要解释"
43660,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[时间副词：才]，回答T。如果不包含，回答F。

1. 这本书展现了作者的文才。
2. 她的口才非常出色，总能说服别人。
3. 安静点儿，他才开始学习。
4. 他的演才让观众们赞叹不已。
5. 这位画家的艺才令人惊叹。
6. 我才到家，电话就响了。
7. 他的音乐才华在舞台上得到了充分展现。
8. 他才毕业，还没决定去哪里工作。
9. 他才吃完早饭，我们就出发了。
10. 我才要出门买菜，你就打电话来了。

请使用T或F回答，不需要解释"
43661,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[频率、重复副词：总]，回答T。如果不包含，回答F。

1. 她总是喜欢在总结报告里加入一些个人见解。
2. 教练教了很多遍，他总踢不准球。
3. 总统府前的广场上聚集了许多人。
4. 他总结了自己的工作经验，准备分享给大家。
5. 姐姐总买一些根本用不上的衣服。
6. 早上起床后，他总要先喝一杯咖啡。
7. 这次考试的总成绩将在下周公布。
8. 我总搞不清楚这个单词的发音，每次读都错。
9. 这家公司的总部设在纽约。
10. 他总在快迟到的时候才出门。

请使用T或F回答，不需要解释"
43662,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[语气副词：白]，回答T。如果不包含，回答F。

1. 她喜欢喝白色的牛奶，觉得它很有营养。
2. 白色的灯光照亮了整个房间，给人一种温暖的感觉。
3. 答案不是这个，我白算了。
4. 他喜欢在白色的纸上写字，感觉更加整洁。
5. 这件事我是不是白解释了？
6. 她买了一条白色的围巾，准备冬天使用。
7. 我白花时间了。
8. 你劝也白劝，他根本不在乎。
9. 我真是白照顾你了。
10. 白色的雪花纷纷扬扬地落下，覆盖了整个大地。

请使用T或F回答，不需要解释"
43663,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[语气副词：并]，回答T。如果不包含，回答F。

1. 他并不愿意接受这个建议。
2. 这幅画将山水与人物巧妙地融并在一起。
3. 我并没有忘记你的生日。
4. 他们决定将两家公司合并，以增强市场竞争力。
5. 他提出了一个并行处理的方案，以提高效率。
6. 你听我说，情况并没有那么糟糕。
7. 这个问题并不是你理解的那么复杂。
8. 这个项目需要多方协并，才能顺利完成。
9. 他并不会因为这件事生气。
10. 并肩作战的战友们终于取得了胜利。

请使用T或F回答，不需要解释"
43664,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[语气副词：反正]，回答T。如果不包含，回答F。

1. 这个故事的反面角色其实也有正面的动机。
2. 她反复检查，确保正文没有错误。
3. 我不知道是谁拿的，反正不是我拿的。
4. 他反复练习，终于掌握了正确的发音。
5. 你怎么解释都没用，反正这事我管不了。
6. 他们去不去无所谓，反正我不去。
7. 这幅画的反面也有一幅正面看不到的图案。
8. 别在意别人的意见，反正你开心就好。
9. 你不支持我也没事，反正我会一直支持你。
10. 她反驳了他的观点，并提出了正确的解决方案。

请使用T或F回答，不需要解释"
43665,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[介词(引出时间、处所)：由]，回答T。如果不包含，回答F。

1. 这次失败不能完全由她一个人承担。
2. 这次活动的组织由学生会负责。
3. 您由哪个入口进入的商场？
4. 由高中毕业算起，我已经工作了五年。
5. 最近由夏转秋，天气渐渐凉爽了。
6. 接下来由我来为大家讲解这个项目。
7. 一部分医疗费用由保险公司支付。
8. 由宿舍去食堂会经过篮球场。
9. 下届经理继续由她担任。
10. 公司决定由下个月开始实施新政策。

请使用T或F回答，不需要解释"
43666,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[介词(引出方向、路径)：朝]，回答T。如果不包含，回答F。

1. 朝露未干，草地上还带着清晨的湿润。
2. 你打算朝哪个行业努力？
3. 放学后，他没有朝着车站的方向走。
4. 他朝思暮想，终于等到了她的回信。
5. 朝代的兴衰往往与统治者的决策密切相关。
6. 他朝我摆了摆手。
7. 窗户朝东开。
8. 我朝小李笑了一下。
9. 朝代的更替是历史发展的必然规律。
10. 他朝三暮四的性格让人难以信任。

请使用T或F回答，不需要解释"
43667,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[介词(引出对象)：为2]，回答T。如果不包含，回答F。

1. 这个计划被视为公司未来的关键。
2. 社区想为我们组织一次旅行。
3. 看到你的成功，我们都为你感到骄傲！
4. 公司为大家安排了一次团建活动。
5. 她的作品被选为展览的压轴之作。
6. 她的努力成为了大家学习的榜样。
7. 我非常愿意为朋友们提供帮助。
8. 她的表现被誉为团队的核心。
9. 他的行为被认为是勇敢的表现。
10. 我为你画了一幅画。

请使用T或F回答，不需要解释"
43668,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[介词(引出对象)：向]，回答T。如果不包含，回答F。

1. 我想向专家请教一些建议。
2. 在人生的十字路口，他选择了新的方向。
3. 我们要向教练请教技巧。
4. 请代我向她表示祝贺。
5. 我们需要明确团队的方向，才能更好地完成任务。
6. 他的艺术取向偏向于抽象和实验性。
7. 他昨天向我借了一本书。
8. 她的价值取向与大多数人不同，更注重精神追求。
9. 刚才有人向我询问时间。
10. 指南针能帮助我们找到正确的方向。

请使用T或F回答，不需要解释"
43669,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[比较句4：A比B+动词+得+形容词;A+动词+得+比+B+形容词]，回答T。如果不包含，回答F。

1. 她唱得非常好，赢得了观众的掌声。
2. 这个项目比预期完成得更顺利。
3. 这本书比我想象的还要有趣。
4. 她画得栩栩如生，仿佛画中的人物活了过来。
5. 这道题他比我解得简单。
6. 我思考得比他深入。
7. 他完成得比我早。
8. 我跳得比他高。
9. 他学得比我快。
10. 他跑得飞快，很快就到达了终点。

请使用T或F回答，不需要解释"
43670,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[比较句4：A不比B+形容词]，回答T。如果不包含，回答F。

1. 这个城市的交通比其他城市方便。
2. 爸爸讲的故事不比妈妈讲的生动。
3. 这个手机不比那个贵。
4. 这双鞋不比那双舒服。
5. 你男朋友不比她帅。
6. 他的能力比其他人弱。
7. 这个问题的难度不会比之前的问题低。
8. 她的表现不可能比上次演出逊色。
9. 他的态度比以前好多少。
10. 姐姐跳舞不比我好看。

请使用T或F回答，不需要解释"
43671,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[比较句4：A比B+多/少/早/晚+动词+数量短语]，回答T。如果不包含，回答F。

1. 这次旅行比上次少了一些惊喜。
2. 我比他多看了两集电视剧。
3. 她比预期多完成了任务。
4. 这个项目比预期多花费了一些时间。
5. 妹妹比我少花了一百块钱。
6. 昨天她比我晚睡了十五分钟。
7. 他比计划晚出发了半小时。
8. 今天的天气比昨天少了一些阳光。
9. 他比我多写了三页作业。
10. 姐姐今天比昨天早出门五分钟。

请使用T或F回答，不需要解释"
43672,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[并列复句：(也)…………，也…………]，回答T。如果不包含，回答F。

1. 这本书也值得一读。
2. 这个方案也受到了大家的认可。
3. 地也扫了，桌子也擦了。
4. 帽子我也买，围巾我也买。
5. 这个问题也需要进一步讨论。
6. 这个观点也很有道理。
7. 这件衣服我要买，那件衣服我也要买。
8. 这个项目也需要更多的支持。
9. 音乐我也听，广播我也听。
10. 饺子我也爱吃，包子我也爱吃。

请使用T或F回答，不需要解释"
43673,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[递进复句：………,并且………]，回答T。如果不包含，回答F。

1. 为自己设定一个目标，坚持它，并且最终实现它。
2. 三年没见，你成熟了，并且思维更加敏捷了。
3. 她且写且改，最终完成了一篇优秀的文章。
4. 她且听且记，把老师的话都牢牢记在心里。
5. 他且吃且聊，晚餐进行得非常愉快。
6. 这种方法可以节省时间，并且能提高效率。
7. 她且歌且舞，吸引了所有人的目光。
8. 你一定要记住自己的承诺，并且尽力去履行。
9. 这里的风景非常美丽，并且气候也很宜人。
10. 他且走且停，欣赏着沿途的风景。

请使用T或F回答，不需要解释"
43674,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[选择复句：不是……，就是……**]，回答T。如果不包含，回答F。

1. 他工作不专心，不是刷手机，就是聊天。
2. 不是每个人都喜欢这种风格的音乐。
3. 这里的餐厅不受欢迎，不是服务差，就是菜品难吃。
4. 他说的就是我们一直在寻找的答案。
5. 不是所有的错误都能被原谅，但我们可以从中学习。
6. 奶奶退休以后，不是织毛衣，就是看电视。
7. 周末她不是去购物，就是去公园散步。
8. 她就是我们公司新来的设计师。
9. 她学习英语很努力，不是背单词，就是练口语。
10. 他就是昨天在会议上发言的那个人。

请使用T或F回答，不需要解释"
43675,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[转折复句：……X是X,就是/不过………]，回答T。如果不包含，回答F。

1. 是他帮助了我，我才能顺利完成工作。
2. 上海的夏天热是热，不过晚上还挺凉快的。
3. 这家餐厅好吃是好吃，就是排队时间太长了。
4. 这件衣服便宜是便宜，就是质量不太好。
5. 不过是一个简单的测试，别太紧张。
6. 是否能够成功，取决于我们的努力。
7. 骑自行车快是快，不过路上太危险了。
8. 是非对错，需要根据事实来判断。
9. 这个游戏好玩是好玩，就是太费时间了。
10. 不过是一个小小的挑战，我相信你能克服。

请使用T或F回答，不需要解释"
43676,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[假设复句：要是……，就……]，回答T。如果不包含，回答F。

1. 关于是否要参加比赛，他还在犹豫。
2. 明天要是老板不在，我们就自己安排工作。
3. 要是你后天有空，就跟我一起去公园散步吧。
4. 要是一个人对待生活不积极，就很难找到真正的快乐。
5. 就算天气不好，我们也要按时出发。
6. 要是你今天能完成报告，明天我就请你吃大餐。
7. 简明节要地说，就地取材是解决资源短缺的好办法。
8. 就算困难重重，我们也要坚持下去。
9. 要么就近选择这家餐厅算了。
10. 要是没有你的支持，我就无法实现这个梦想。

请使用T或F回答，不需要解释"
43677,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[条件复句：只有……,才………]，回答T。如果不包含，回答F。

1. 只有站在山顶，你才能看到整个城市的风景。
2. 他有独特的创意与设计才能。
3. 这个项目需要有足够的资金支持，才能顺利启动。
4. 只有到了秋天，我们才能欣赏到满山的红叶。
5. 他需要购买一本珍贵的古籍后，才能深入研究古代文化。
6. 他要有坚定的信念，才能克服重重困难。
7. 只有不断学习，我们才能跟上时代的步伐。
8. 只有坚持锻炼，你才能保持身体健康。
9. 只有仔细阅读，我们才能理解文章的真正含义。
10. 她有丰富的经验，她的才能胜任这个职位。

请使用T或F回答，不需要解释"
43678,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[因果复句：(由于)…………,所以/因此……………]，回答T。如果不包含，回答F。

1. 由于他喜欢这里的环境，所以打算在这里定居。
2. 他以一种幽默的方式化解了尴尬。
3. 他以一种独特的方式表达了自己的观点。
4. 由于他工作太忙，所以我们打算帮他分担一些。
5. 因此，我们不得不改变原来的安排。
6. 她不想让你担心，因此没有告诉你真相。
7. 今天路上堵车，所以我们迟到了。
8. 他以专业的态度处理了这个问题。
9. 他以最快的速度完成了任务。
10. 这是他第一次演讲，所以心里有点儿紧张。

请使用T或F回答，不需要解释"
43679,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[紧缩复句：………了…………(就)…………]，回答T。如果不包含，回答F。

1. 我买了票就进电影院。
2. 我写完作业就看电视。
3. 她学会了弹钢琴。
4. 她写了封信给朋友就近况谈了谈自己的看法。
5. 我收到了你的邮件后就内容汇报了上级。
6. 我拿了奖金就请朋友吃饭。
7. 他们看了电影后就内容展开了讨论。
8. 我到了车站就给你发消息。
9. 他接了电话就出门了。
10. 他昨天买了一本新书。

请使用T或F回答，不需要解释"
43680,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[概数表示法2：用“左右、前后”表示概数]，回答T。如果不包含，回答F。

1. 这台电脑五千块钱左右。
2. 他在书架左右徘徊，犹豫着该选哪本书。
3. 我每天七点左右吃早餐。
4. 他在舞台上左右移动，吸引观众的注意力。
5. 他在房间里左右张望，寻找丢失的钥匙。
6. 我星期三前后都有空。
7. 他在花园里左右修剪花草，让它们更加整齐。
8. 孩子们在操场上前后追逐，玩得不亦乐乎。
9. 学校三月前后开学。
10. 公司的年会在元旦前后举行。

请使用T或F回答，不需要解释"
43681,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[用反问句表示强调：不是……吗?]，回答T。如果不包含，回答F。

1. 这个问题的答案很简单吗？
2. 快递不是送到了吗？
3. 这不是你的手机吗？
4. 你不是已经完成作业了吗？
5. 昨天你不是请假了吗？
6. 他不是医生，而是一名教师。
7. 你不是很满意吗？
8. 他不是喜欢咖啡，而是喜欢茶。
9. 我昨天去的不是公园。
10. 你吃饭了吗？我还没吃。

请使用T或F回答，不需要解释"
43682,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[用“是”强调]，回答T。如果不包含，回答F。

1. 我尝了尝，这道甜点是很好吃。
2. 公园里是很宁静，非常适合散步。
3. 这道数学题是不简单，你再想想吧。
4. 你推荐给我的那部电影是很精彩。
5. 这本书的内容是关于历史的。
6. 我同意，那本书是很有趣。
7. 这个问题的答案是显而易见的。
8. 他的建议非常有价值。
9. 是否参加明天的会议，他还没有决定。
10. 他的解释是合理的。

请使用T或F回答，不需要解释"
43683,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[口语格式：×就×(点儿)吧]，回答T。如果不包含，回答F。

1. 热就热(点儿)吧，夏天本来就该这样。
2. 贵就贵(点儿)吧，质量好就行。
3. 我们就手机还没修。
4. 等就等吧，反正我们也不赶时间。
5. 难就难(点儿)吧，学会了就是本事。
6. 操场上就他一个人在跑步。
7. 房子能住就行，旧就旧(点儿)吧。
8. 他就这个问题给出了一个非常合理的解决方案。
9. 我就要这件外套,不要其他的。
10. 桌子上就那么几张纸。

请使用T或F回答，不需要解释"
43684,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[口语格式：×什么(啊)]，回答T。如果不包含，回答F。

1. 她总是问我什么时候能见到你。
2. 舒服什么啊, 椅子坐着一点都不舒服。
3. 高兴什么啊, 又不是你中了奖。
4. 他问我什么地方可以买到这种水果。
5. 他一直在寻找什么才是人生的意义。
6. 他一直在思考什么才是真正的幸福。
7. 笑什么啊, 难道你没见过这种情况吗?
8. 方便什么啊, 超市离我家要走半小时。
9. 她想知道什么样的礼物最适合他。
10. 玩儿什么啊, 我们还有很多事情要做。

请使用T或F回答，不需要解释"
43685,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[能愿动词：得]，回答T。如果不包含，回答F。

1. 他讲得一个有趣的故事，逗得大家哈哈大笑。
2. 你以后有想法得跟大家分享。
3. 她唱得一首动听的歌，赢得了观众的热烈掌声。
4. 你别担心，她一会儿准得回来。
5. 最近太忙了，今天我得好好休息。
6. 我还得再想想。
7. 这个项目得两周才能结束。
8. 他学得了一门新技能，准备在工作中大展身手。
9. 他画得一幅栩栩如生的画，让所有人都惊叹不已。
10. 她写得一手好字，大家都夸她的书法漂亮。

请使用T或F回答，不需要解释"
43686,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[程度副词：极、极其]，回答T。如果不包含，回答F。

1. 电池的正极和负极分别负责电流的输出和输入。
2. 你这样做极不礼貌。
3. 李老师对我们的作业极其认真。
4. 学校目前极缺体育老师。
5. 南极是地球上最寒冷的地方之一，常年被冰雪覆盖。
6. 她是一个极其细心的人。
7. 他把这个方案设计得极其完美。
8. 正极和负极的区分对于电路的正常工作至关重要。
9. 在极昼期间，太阳连续几个月都不会落下，天空始终明亮。
10. 南极的冰川正在加速融化，这引起了全球气候变化的关注。

请使用T或F回答，不需要解释"
43687,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[范围、协同副词：共]，回答T。如果不包含，回答F。

1. 共产主义的理想是建立一个公平公正的社会。
2. 共有五十人参加了这次讲座。
3. 我们共同的目标是让这个社区变得更加美好。
4. 他们共同决定将这笔钱捐赠给慈善机构。
5. 他们共同努力，终于实现了这个梦想。
6. 这次展览共吸引了两千多名观众。
7. 全集共八册。
8. 这本杂志共二十期。
9. 这个季度我共收到三万元奖金。
10. 共产精神强调集体利益高于个人利益。

请使用T或F回答，不需要解释"
43688,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[语气副词：还4]，回答T。如果不包含，回答F。

1. 他还需要一些时间来整理这些资料。
2. 他还说陪我呢，结果自己先走了。
3. 他还钱的时候，特意多给了利息。
4. 他还真会做饭，味道比餐厅的还好。
5. 他还书的时候，发现书页有些破损。
6. 他还想再试一次，看看能不能成功。
7. 他还记得小时候在乡下生活的日子。
8. 还是专家呢，这么简单的问题都答错。
9. 这部电影还真有意思，你也去看看。
10. 你还当过老师呢，这道题都不会做。

请使用T或F回答，不需要解释"
43689,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[介词(引出时间、处所)：自]，回答T。如果不包含，回答F。

1. 这个决定是自愿的。
2. 自1990年以来，科技发展迅速。
3. 自信是成功的关键。
4. 自去年起，学校的课程安排有了调整。
5. 这本书是自传体小说。
6. 火车即将自广州出发开往武汉。
7. 她的自控能力很强。
8. 来自上海的学生们展示了他们的研究成果。
9. 他自告奋勇地承担了这项任务。
10. 这首诗选自《唐诗三百首》。

请使用T或F回答，不需要解释"
43690,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[介词(引出对象)：替]，回答T。如果不包含，回答F。

1. 他决定替换掉旧家具，让房间焕然一新。
2. 这个替代方案比原计划更节省成本。
3. 你能替我也拍一张照片吗？
4. 你能替小明交一下这份报告吗？
5. 赢得这场比赛，我们都替你感到骄傲。
6. 替代品在市场上越来越受欢迎。
7. 她替补了因病缺席的同事，完成了项目。
8. 你能替我把这份文件交给经理吗？
9. 她替补上场后，球队的表现明显提升。
10. 你别替她操心了，她自己能解决。

请使用T或F回答，不需要解释"
43691,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[连词(连接词或短语)：并2]，回答T。如果不包含，回答F。

1. 他并没有因为失败而放弃，反而更加努力。
2. 并肩作战的战友们终于赢得了胜利。
3. 这个计划并不完全可行，需要进一步修改。
4. 我们发现了问题的根源，并制定了详细的解决方案。
5. 她去年搬到了上海，并找到了一份理想的工作。
6. 我们需要仔细检查并修改这份报告。
7. 她并没有忘记我们的约定，只是迟到了。
8. 团队分析并优化了现有的工作流程。
9. 她同意并采纳了朋友的建议。
10. 这幅画将山水与人物并置，显得格外和谐。

请使用T或F回答，不需要解释"
43692,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[连词(连接分句或句子)：而]，回答T。如果不包含，回答F。

1. 这个项目而言，已经取得了显著的进展。
2. 他而今的心态比年轻时更加成熟。
3. 我们班的同学都很努力，而小李的成绩最为优异。
4. 知识是重要的，而知识的积累需要持续的学习。
5. 遇到困难应该积极面对，而不是逃避问题。
6. 他而今的生活与过去截然不同。
7. 南方的雨季已经开始了，而北方却依然干燥少雨。
8. 这个城市而言，文化底蕴非常深厚。
9. 这个小镇而立之年依然保持着古朴的风貌。
10. 弟弟性格很外向，而哥哥却很内向。

请使用T或F回答，不需要解释"
43693,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[固定短语：大A大B]，回答T。如果不包含，回答F。

1. 那个人碰倒了几辆自行车，不但没扶，还大摇大摆地走了。
2. 这家餐厅的招牌菜是大盘鸡，味道非常独特。
3. 我不喜欢大红大绿的衣服，还是买黑色的吧。
4. 他们都睡了，你别大喊大叫的。
5. 他的梦想是成为一名伟大的科学家，改变世界。
6. 有的人每天大鱼大肉，可有的人还经常吃不饱呢。
7. 她最近心情不好，经常为一点儿小事就大吵大闹。
8. 她在大街上偶遇了多年未见的老同学，两人聊了很久。
9. 这本书的内容非常丰富，值得大家仔细阅读。
10. 她在大厅里等了好久，终于见到了她的朋友。

请使用T或F回答，不需要解释"
43694,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[固定短语：一A—B]，回答T。如果不包含，回答F。

1. 比赛结束后，他们一左一右，离开了赛场。
2. 我把蛋糕分成一厚一薄的两块，你吃厚的。
3. 他一门心思地投入到科研项目中。
4. 山路陡峭，这一上一下真让人累得够呛。
5. 这个问题的答案一目了然。
6. 这是公司的机密文件，我们一字一句都不能泄露。
7. 他一天到晚都在工作。
8. 他一个人在公园里散步。
9. 他一言不发地离开了会议室。
10. 这本书一共有三百页。

请使用T或F回答，不需要解释"
43695,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[固定格式：一+量词+比+一+量词]，回答T。如果不包含，回答F。

1. 这些蛋糕一块比一块香甜。
2. 那些房子一栋比一栋豪华。
3. 秋天一天比一天凉爽。
4. 这次旅行比上次更有趣，一路上都有惊喜。
5. 这本书比那本有趣，我一口气读完了。
6. 他没有耐心，一次比一次急躁。
7. 她比我想象中更聪明，一学就会。
8. 她的画作一幅比一幅精美。
9. 这场比赛比上一场激烈，观众们一直欢呼。
10. 她比昨天更开心，一整天都在笑。

请使用T或F回答，不需要解释"
43696,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[趋向补语3：表示结果意义(引申用法)：动词+上]，回答T。如果不包含，回答F。

1. 她喜欢在早上跑步。
2. 他在课堂上认真听讲。
3. 你在这儿写上日期和签名。
4. 他在书桌上放了一盏台灯。
5. 他儿子考上了清华大学。
6. 奶奶住上带花园的房子了，非常满足。
7. 现在请大家合上笔记本，准备考试。
8. 她在网上买了一本新书。
9. 外边有点儿凉，你把外套穿上吧。
10. 这幅画挂在墙上显得很漂亮。

请使用T或F回答，不需要解释"
43697,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[趋向补语3：表示结果意义(引申用法)：动词+出]，回答T。如果不包含，回答F。

1. 她出现在舞台上的那一刻，观众都沸腾了。
2. 他出席了公司的年度会议。
3. 这个出口商品的质量非常好。
4. 出版社决定下个月推出新书。
5. 这个出口处有很多人在排队。
6. 我在网上查出了这个单词的用法。
7. 如果不想当面说，你也可以在信中写出你的想法。
8. 我听出了这首歌的旋律。
9. 我相信你一定能很快想出新的方案。
10. 他向老师说出了自己的困惑。

请使用T或F回答，不需要解释"
43698,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[趋向补语3：表示结果意义(引申用法)：动词+起]，回答T。如果不包含，回答F。

1. 这本书的封面设计非常吸引人，我产生了兴趣，不禁站起身来。
2. 昨天我朋友在聊天时提起你了。
3. 她拾起画笔，开始认真地画画。
4. 你连起这些线条就能形成一个完整的图案。
5. 他们逐渐培养起了深厚的师生情谊。
6. 起先，这个问题的解决方案非常单纯。
7. 他开启了一个环保公益活动，得到了很多人的支持。
8. 他最近忙着复习，天天关起门准备考试。
9. 我突然记起了一个有趣的故事。
10. 他每天早上都会早起锻炼身体。

请使用T或F回答，不需要解释"
43699,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[趋向补语3：表示结果意义(引申用法)：动词+下]，回答T。如果不包含，回答F。

1. 他在楼下买了一瓶水。
2. 那个公寓能住下六个人吗？
3. 这本书放在书架下层。
4. 她进屋以后就放下了手中的购物袋。
5. 他在树下乘凉。
6. 我们一定要拍下这美丽的风景。
7. 他在水下拍摄了美丽的照片。
8. 他刚放下书包，就开始做作业了。
9. 请留下您的邮箱地址以便联系。
10. 他在楼下等朋友。

请使用T或F回答，不需要解释"
43700,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[“把”字句2：表处置：主语+把+宾语+动词(+一/了)+动词]，回答T。如果不包含，回答F。

1. 她把夏天的衣服晾了晾，收进了衣柜。
2. 他把车停在了路边。
3. 同学们再把作业做做。
4. 你把这道题再算算，不会的可以问我。
5. 他把书放在了桌子上。
6. 我把钥匙忘在了车里。
7. 他把信寄了出去。
8. 我把作业做完了。
9. 你把窗户开开，我把椅子搬一搬。
10. 我再把这个问题认真想一想。

请使用T或F回答，不需要解释"
43701,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[“把”字句2：表处置：主语+把+宾语(+给)+动词+了/着]，回答T。如果不包含，回答F。

1. 你一定要把这句话记着，千万别忘了。
2. 了解情况后，她决定不再参与这个项目。
3. 他搬不动了，你帮他把这些箱子给搬着。
4. 了结这件事后，他终于松了一口气。
5. 着迷于音乐的他，每天都会练习钢琴。
6. 你先把座位留着，我马上就到。
7. 活动取消了，我把门票退了。
8. 把握机会，才能在竞争中脱颖而出。
9. 他把昨天的作业都忘了。
10. 了解真相后，他感到非常震惊。

请使用T或F回答，不需要解释"
43702,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[“把”字句2：表处置：主语+把+宾语+动词+动量补语/时量补语]，回答T。如果不包含，回答F。

1. 她把那个项目仔细地研究了好几天。
2. 我把那些水果吃了一个星期。
3. 他把书放在桌子上，然后离开了房间。
4. 她把头发扎成了一个马尾辫，显得很精神。
5. 她把钥匙忘在了车里，只好回去取。
6. 他把照片挂在了墙上，作为纪念。
7. 我们把问题讨论了很久，终于找到了解决方案。
8. 老师把这个问题的重要性又解释了一回。
9. 我把那部电影看了一遍，挺感动的。
10. 妈妈把这次的聚会时间提前了一天。

请使用T或F回答，不需要解释"
43703,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[被动句2：主语+被+动词+其他成分]，回答T。如果不包含，回答F。

1. 这本书被大家传阅，已经破旧不堪。
2. 你不能被放弃，再坚持一下儿吧。
3. 被音乐感动的他流下了热泪。
4. 这个问题被反复讨论，仍然没有结论。
5. 她的计划被意外干扰了。
6. 那本书被借走了。
7. 她的手机被拿走了。
8. 他的建议被采纳，大家都很满意。
9. 那个病人被救活了。
10. 我的电脑被修好了。

请使用T或F回答，不需要解释"
43704,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[存现句2表示出现：处所词+动词+趋向补语/结果补语+动态助词(了)+数量短语+人/物]，回答T。如果不包含，回答F。

1. 公司里调来了一位新经理。
2. 她来自一个小山村，对城市生活充满了好奇。
3. 车站里走出来了一群旅客。
4. 她上课的时候总是很认真，笔记记得很详细。
5. 教室里站起来了一位学生。
6. 马路上驶过去了一辆公交车。
7. 我了解到这件事的真相后，感到非常震惊。
8. 他下定决心要完成这个项目，不管多难。
9. 她出发前检查了好几遍行李，确保没有遗漏。
10. 公园里飞出来了一群鸽子。

请使用T或F回答，不需要解释"
